feedback coefficients,min-entropy,Lyapunov exponent,"number of 
different states"
"11100110010011	",0.594434,0.100216,7296
"11001001100111	",0.557191,0.08833,7322
"10101011010011	",0.671755,0.087941,5588
"10100101110110	",0.650021,0.0869,5418
"10000110101111	",0.527837,0.083155,1073
"11001101011010	",0.623906,0.081016,7383
"11110110110000	",0.538749,0.116348,7265
"10101111100001	",0.702601,0.091953,5712
"11010101011100	",0.406989,0.075907,6393
"11001001101101	",0.720255,0.018522,7158
"10111010110001	",0.616472,0.100808,5701
"11010101100011	",0.588338,0.097955,7471
"11111000011001	",0.709458,0.069177,7432
"11110011100010	",0.616336,0.086576,7352
"11011010001110	",0.622524,0.09603,7334
"10001110111100	",0.443642,0.056546,1958
"10110010110011	",0.629165,0.069749,5743
"11011001100101	",0.536084,0.036529,7164
"11001010001111	",0.551811,0.10736,7257
"11101110001100	",0.452546,0.093221,6819
"10111101100100	",0.427211,0.080543,5155
"11101010011100	",0.426742,0.08628,6676
"10111101100010	",0.686294,0.09848,5720
"11101010010101	",0.532023,0.104482,7185
"10111001110010	",0.589171,0.077157,5712
"10101001101110	",0.607675,0.084064,5508
"11011010100110	",0.545201,0.092409,7294
"11100101011010	",0.699824,0.080133,7287
"10101100111100	",0.444337,0.089846,4765
"11011011100010	",0.536623,0.046723,7432
"11011010001101	",0.600446,0.088251,7147
"11101100011010	",0.638008,0.084261,7428
"11111001100001	",0.545242,0.065433,7416
"11001111011000	",0.611105,0.098942,7284
"11111001101000	",0.530934,0.100288,7348
"11101110101000	",0.516387,0.068223,7382
"10111011000110	",0.611402,0.072238,5680
"11111000101010	",0.733607,0.089548,7393
"10001111110001	",0.649083,0.083655,2061
"11110001010110	",0.710368,0.09045,7350
"11000111010011	",0.626803,0.004228,7371
"10101111100100	",0.405245,0.084473,4833
"11001001011101	",0.515582,0.064093,7161
"10011001011110	",0.742321,0.089737,3554
"10110101000111	",0.61895,0.103242,5671
"10101101000111	",0.66751,0.053723,5592
"11100111110000	",0.509249,0.087657,7248
"10011101110010	",0.546685,0.074459,3685
"11101000111100	",0.430415,0.072283,6764
"10101001011011	",0.616459,0.064596,5639
"10010011011011	",0.665716,0.095779,3713
"11111100100010	",0.594056,0.075176,7488
"11001110001101	",0.557702,0.092038,7152
"10001111100011	",0.6797,0.062908,2058
"11010001001111	",0.631323,0.053594,7269
"10100011101011	",0.547552,0.092345,5633
"11110100111000	",0.569637,0.072101,7425
"11011001010011	",0.566965,0.093149,7322
"11000110011110	",0.546201,0.071518,7229
"10111011001010	",0.525193,0.091694,5736
"10111001011010	",0.583775,0.090172,5684
"11000101111100	",0.398762,0.096318,6008
"10010001111110	",0.536053,0.071855,3556
"11011010110010	",0.549046,0.103599,7511
"10011010101110	",0.601134,0.08843,3632
"10111011100010	",0.744961,0.088648,5729
"10101101110010	",0.544652,0.087519,5747
"10110101011001	",0.729651,0.081813,5638
"10101101011001	",0.499528,0.070133,5686
"11110010011010	",0.570496,0.106923,7496
"11101000001111	",0.643899,0.054302,7254
"10110100110101	",0.556863,0.075602,5607
"11011100010011	",0.622819,0.092555,7409
"11101011010001	",0.588448,0.096413,7335
"10111000111001	",0.631691,0.060392,5719
"11011011101000	",0.66851,0.093393,7253
"10110111000101	",0.593881,0.066971,5522
"10010010111011	",0.564295,0.076957,3737
"11110110010100	",0.470634,0.080047,6935
"11110100001110	",0.548151,0.092183,7351
"10111001110001	",0.623655,0.074803,5678
"11110100110001	",0.574008,0.082911,7302
"11110010010101	",0.578268,0.076988,7207
"11110100001011	",0.535211,0.101153,7472
"11001011011100	",0.43832,0.098684,6218
"11110000110110	",0.63984,0.082853,7253
"11101100011001	",0.527191,0.040106,7314
"11001001011110	",0.631727,0.057216,7173
"11101101001001	",0.588811,0.096852,7322
"11011111000001	",0.516826,0.084336,7298
"11000111100101	",0.525406,0.042806,7173
"10110011010101	",0.601976,0.091677,5546
"10101010101011	",0.547543,0.097672,5627
"10101110110100	",0.442102,0.075764,4943
"10110101001011	",0.627429,0.086333,5734
"10010101101101	",0.48066,0.067022,3561
"10001100111110	",0.6825,0.076642,2037
"11000110111100	",0.42254,0.084418,5980
"10100100111110	",0.626457,0.083556,5266
"10011100011101	",0.692051,0.104192,3607
"11011100011001	",0.551812,0.098471,7400
"10011000101111	",0.619751,0.117569,3627
"10001011110011	",0.550957,0.082111,2065
"11010111010100	",0.419263,0.101296,6732
"10011111010100	",0.478072,0.086382,3420
"11010001110011	",0.581746,0.099939,7321
"11011000011110	",0.602348,0.098624,7392
"10100111111000	",0.658213,0.083103,5565
"11001111101000	",0.605301,0.105876,7180
"10101110011010	",0.515761,0.063255,5671
"10110010101101	",0.576288,0.079565,5496
"11000011101110	",0.652415,0.073369,7106
"11001100100111	",0.58307,0.113449,7334
"11101000101110	",0.6356,0.0699,7312
"10011101111000	",0.686773,0.075812,3669
"10111110010100	",0.415333,0.075253,5219
"10110001100111	",0.657307,0.085511,5630
"10011111001010	",0.604996,0.082917,3704
"11010111010001	",0.562037,0.081147,7414
"10111000111010	",0.604904,0.088012,5706
"11001001101110	",0.590343,0.077011,7208
"11000010111101	",0.586445,0.08444,7192
"10110011010110	",0.651916,0.090912,5582
"10011101010110	",0.56314,0.089465,3613
"11001011111000	",0.546312,0.102281,7219
"11111000011100	",0.394478,0.094,6814
"10001010110111	",0.528763,0.049224,2057
"11111100001001	",0.579113,0.089549,7415
"11001110110001	",0.538402,0.104602,7434
"11110101101000	",0.540962,0.08327,7295
"11110000111001	",0.62371,0.080559,7335
"11111110010000	",0.544761,0.078869,7362
"11101001100011	",0.630862,0.091504,7314
"11001010101110	",0.685077,0.072562,7249
"11011000101101	",0.756058,0.103244,7117
"10011100101101	",0.609793,0.083191,3618
"11000101110011	",0.66584,0.102056,7395
"10111001010101	",0.598752,0.076401,5520
"11011010010101	",0.547615,0.094844,7178
"10011111000011	",0.705424,0.05294,3663
"10111100010101	",0.559746,0.095573,5562
"10101100110011	",0.574094,0.066389,5669
"10100001111011	",0.616588,0.090994,5574
"10010101110101	",0.517097,0.09056,3550
"11110111001000	",0.570261,0.100563,7467
"10110110001101	",0.713685,0.063628,5514
"11011011001100	",0.430342,0.037083,6639
"10011000111011	",0.521689,0.07174,3756
"10000111111001	",0.565265,0.057646,1066
"10100111011100	",0.384727,0.082305,4663
"11100001111100	",0.390168,0.09907,6662
"11101110000110	",0.500071,0.063521,7268
"11101110010100	",0.428966,0.089183,6952
"11100111100001	",0.561133,0.102465,7320
"10010110011011	",0.618295,0.10392,3732
"11110011010001	",0.695559,0.086166,7303
"11100110001101	",0.61976,0.069897,7181
"10011100110101	",0.738512,0.061335,3588
"11001110111000	",0.580096,0.090588,7264
"11101001101010	",0.565215,0.094224,7396
"11000110110101	",0.561662,0.099246,7192
"11101011100010	",0.599255,0.110665,7374
"10100111110100	",0.432307,0.082204,4878
"11000110101011	",0.518769,0.096795,7401
"10100100111011	",0.645159,0.082498,5681
"11011101100100	",0.445672,0.071767,6616
"11110001100011	",0.65351,0.053626,7406
"10101000111110	",0.621384,0.090395,5533
"10011101011100	",0.420089,0.110192,3415
"11010000110111	",0.611074,0.106088,7296
"10010111001011	",0.620081,0.066619,3650
"10101100101110	",0.57947,0.049483,5538
"10101111000011	",0.640761,0.045447,5655
"11001111110000	",0.50708,0.089614,7095
"11001100111100	",0.383158,0.070486,6282
"10001110011101	",0.51942,0.078335,2036
"10000101111011	",0.609473,0.059405,1074
"10111000010111	",0.520221,0.064575,5721
"10011110001110	",0.70242,0.101294,3668
"11101110000011	",0.646473,0.057956,7343
"10011010111100	",0.369764,0.111841,3338
"10100001111101	",0.546991,0.092673,5337
"11110101001010	",0.59604,0.09453,7439
"10011001100111	",0.577216,0.07639,3646
"11111010011000	",0.511055,0.091636,7311
"11011100101100	",0.414458,0.065523,6604
"11000101101011	",0.550473,0.087673,7357
"11000011010111	",0.58312,0.091305,7300
"10011101001101	",0.639083,0.065645,3554
"11001011100110	",0.567724,0.074565,7278
"10100111110010	",0.514453,0.08452,5635
"10101100011110	",0.625991,0.06759,5509
"11000101111001	",0.601799,0.083252,7439
"11110110100010	",0.676059,0.096361,7437
"10001011110110	",0.595796,0.088024,2035
"11000111101001	",0.509741,0.08056,7399
"10110011011100	",0.453983,0.054886,5084
"11110101000110	",0.572528,0.09126,7418
"10110101110100	",0.475828,0.093249,5216
"10010111110001	",0.729651,0.094483,3691
"11011101001100	",0.396859,0.073497,6579
"11110001110010	",0.513,0.075952,7391
"11110000011101	",0.611003,0.089321,7157
"11010101110100	",0.469596,0.097183,6699
"11010000111110	",0.552017,0.120393,7308
"11001101001011	",0.60247,0.082186,7385
"11110001011100	",0.414319,0.104679,6699
"10101011011001	",0.566256,0.082939,5616
"10011100010111	",0.559191,0.111191,3635
"11101101100010	",0.607179,0.073281,7421
"11001110001011	",0.646705,0.067161,7485
"11110111100000	",0.639588,0.091679,7423
"10101011110001	",0.539993,0.087703,5641
"11000111110100	",0.418974,0.081055,6498
"10101010110110	",0.607661,0.097396,5581
"11100011110001	",0.571677,0.091551,7212
"10100111011001	",0.603427,0.103006,5653
"10101010010111	",0.670018,0.109855,5582
"10111101110000	",0.500263,0.063435,5552
"10101101101001	",0.555772,0.08137,5704
"11110101011000	",0.685409,0.111344,7402
"10110011100110	",0.552931,0.110232,5729
"10100110110011	",0.72048,0.068274,5644
"10011111001100	",0.429188,0.092688,3388
"11111110000010	",0.649105,0.067673,7382
"11011001010110	",0.551271,0.08639,7321
"10101011011010	",0.530183,0.081708,5655
"10001110110011	",0.545798,0.067972,2056
"11001010111001	",0.546794,0.035532,7378
"10001001111110	",0.711056,0.053508,2015
"10101010101110	",0.602613,0.094739,5549
"11110010101010	",0.687741,0.076946,7474
"10110001001111	",0.627068,0.100416,5628
"11011001101010	",0.583831,0.049914,7371
"11110110000011	",0.613696,0.07958,7445
"11100110011001	",0.548073,0.072951,7343
"10110010100111	",0.517292,0.086071,5665
"10111100101001	",0.671258,0.080711,5769
"10011010111010	",0.568444,0.070031,3739
"11010101011010	",0.535304,0.093268,7468
"11000010101111	",0.571191,0.088226,7215
"10111000110101	",0.702601,0.054212,5572
"11110100101100	",0.464756,0.094178,6810
"11011000101011	",0.703741,0.089407,7402
"10101000110111	",0.673784,0.088809,5650
"11011111100000	",0.592976,0.087632,7385
"10101011000111	",0.658333,0.092095,5509
"10110011101001	",0.563751,0.07421,5735
"10010111010101	",0.639419,0.095076,3554
"11101001001101	",0.735007,0.052734,7113
"11000100111011	",0.576916,0.083998,7414
"10110001101101	",0.568273,0.095753,5497
"11110100011001	",0.62681,0.083965,7424
"11001100101101	",0.504666,0.088119,7209
"11110011101000	",0.575561,0.079854,7330
"11000001101111	",0.593947,0.082009,7263
"10011110000111	",0.508351,0.086866,3642
"11011110011000	",0.571763,0.075196,7343
"11001110010101	",0.560981,0.104676,7244
"10110001011110	",0.613281,0.064782,5616
"11100101001101	",0.671996,0.041869,7106
"10111011000101	",0.580706,0.077139,5501
"10011101011010	",0.713685,0.068999,3720
"10101110010110	",0.636604,0.084873,5520
"11010011100101	",0.60616,0.07824,7087
"11001011010110	",0.575359,0.091961,7231
"10100110101110	",0.564102,0.100031,5392
"11101001011100	",0.362742,0.053645,6732
"10110100001111	",0.583051,0.091365,5709
"11000111111000	",0.602026,0.092591,7194
"11100000111110	",0.722555,0.087739,7054
"11101100100110	",0.57997,0.110283,7332
"11111010001010	",0.56668,0.088679,7460
"11010010101011	",0.52881,0.075894,7440
"11000111011010	",0.622504,0.084641,7359
"11011111000010	",0.64002,0.088162,7296
"11100100011101	",0.605618,0.08476,7140
"11011011011000	",0.599921,0.075858,7323
"10110001011011	",0.581299,0.056163,5676
"10010010011111	",0.606497,0.099892,3621
"10010111100011	",0.643865,0.105337,3691
"11000110010111	",0.58138,0.086719,7347
"10111110010001	",0.561703,0.057195,5655
"11000101110101	",0.617051,0.095417,7183
"11110101000101	",0.673026,0.065843,7247
"11011010100011	",0.594724,0.091049,7431
"11011010010011	",0.656779,0.093929,7371
"10001101111001	",0.653894,0.02785,2079
"10110011100101	",0.574307,0.068113,5497
"11100011101100	",0.452437,0.079027,6832
"10111110001100	",0.396521,0.083967,5163
"11101000100111	",0.543539,0.100033,7299
"10000110111110	",0.587638,0.064336,1040
"11110100100110	",0.550806,0.088797,7328
"11010110011010	",0.593839,0.079656,7377
"11101100101010	",0.58987,0.09717,7416
"10010100101111	",0.555009,0.096252,3582
"10001111010011	",0.682584,0.083957,2060
"10101110111000	",0.6593,0.064581,5589
"11101010100101	",0.697586,0.096629,7249
"11010110001110	",0.569191,0.102184,7355
"11011100001011	",0.70123,0.059563,7447
"11011000001111	",0.570493,0.102829,7372
"11011110100010	",0.601315,0.060819,7403
"11001110010011	",0.584445,0.084302,7434
"11110011001010	",0.574073,0.066235,7396
"11011001100011	",0.533681,0.047447,7428
"10110110010011	",0.556571,0.070826,5724
"11001111000011	",0.655235,0.043916,7293
"11110100011010	",0.577986,0.080387,7434
"11011011110000	",0.572044,0.097183,7100
"11001111001100	",0.462685,0.064527,6364
"11011000110110	",0.541564,0.062487,7303
"10101110001101	",0.510146,0.082795,5539
"11100000111011	",0.56155,0.085913,7238
"11111001001001	",0.596244,0.091171,7450
"10110111010100	",0.434888,0.052711,5198
"11101100101001	",0.672912,0.077134,7365
"10101001110110	",0.547101,0.109831,5562
"11011010000111	",0.565378,0.101664,7341
"10111000100111	",0.663863,0.062613,5703
"11111110100000	",0.591544,0.08645,7436
"10100001111110	",0.734776,0.088585,5323
"11100011111000	",0.532107,0.10386,7263
"10111111000100	",0.493065,0.087048,5326
"11111100100100	",0.419092,0.08807,6867
"11011100111000	",0.535899,0.077161,7353
"10110010011110	",0.567999,0.093693,5626
"10110010111100	",0.42812,0.097318,5105
"11011110000011	",0.604242,0.08812,7463
"10001111111000	",0.565597,0.082185,2044
"11010110010101	",0.59063,0.061919,7215
"10101001111100	",0.420819,0.082267,4502
"10101101010101	",0.519,0.083677,5479
"10011101101100	",0.429669,0.061021,3390
"11111010010001	",0.566565,0.071636,7375
"11001101011001	",0.6186,0.072436,7367
"11100110011010	",0.542002,0.078988,7334
"11000111010110	",0.64129,0.047377,7281
"11010100101101	",0.602138,0.075193,7140
"10100111010110	",0.52316,0.088745,5454
"11010011010101	",0.587461,0.09593,7083
"10010011110011	",0.611896,0.04678,3696
"11111011001000	",0.549383,0.070275,7336
"10111001011001	",0.631732,0.045716,5686
"11101101101000	",0.561615,0.072762,7328
"10111101000110	",0.577292,0.092059,5720
"11101001110001	",0.628876,0.092012,7378
"11110101001001	",0.697586,0.087778,7388
"10001101010111	",0.63332,0.097196,2068
"11011110010001	",0.588254,0.103184,7429
"11011001111000	",0.506678,0.082883,7317
"11011101010010	",0.651425,0.077757,7358
"10100011001111	",0.579323,0.081346,5533
"11101000111010	",0.704506,0.096505,7410
"11011001010101	",0.6797,0.103535,7181
"11101000011101	",0.53804,0.056232,7173
"11111001010010	",0.5206,0.061434,7387
"11101101010010	",0.586636,0.081757,7318
"11001001011011	",0.531621,0.069616,7374
"11010011001110	",0.601538,0.074595,7259
"10101110010101	",0.506888,0.093683,5515
"10011001111010	",0.54857,0.079977,3729
"11101001001011	",0.579447,0.094735,7306
"10101000011111	",0.611135,0.047547,5568
"10100010111101	",0.541852,0.084036,5400
"11010100111100	",0.397474,0.095152,6390
"11100100010111	",0.49668,0.074558,7327
"11111110000100	",0.506172,0.082337,7093
"11011001110100	",0.484165,0.081989,6781
"10001011011101	",0.539666,0.099837,2024
"11110011000110	",0.600987,0.064191,7329
"11100100111100	",0.394868,0.075255,6740
"10100101101011	",0.511309,0.076198,5751
"10011011000111	",0.569049,0.033293,3618
"10010010101111	",0.533846,0.096735,3595
"11011101110000	",0.50218,0.068027,7195
"10111001110100	",0.44489,0.08453,5260
"11110101001100	",0.424063,0.060178,6810
"10100110110101	",0.662181,0.095226,5501
"10011011101001	",0.517667,0.089221,3704
"11001101101001	",0.64632,0.092149,7426
"11111010110000	",0.472218,0.092311,7270
"11101011000110	",0.626439,0.095464,7243
"10011010010111	",0.669204,0.031755,3657
"10111001100110	",0.624331,0.08251,5612
"11101110100001	",0.551039,0.099211,7431
"10101100110110	",0.613653,0.087142,5558
"11000101011110	",0.589558,0.10643,7205
"11110001000111	",0.632815,0.089934,7271
"11101101011000	",0.561816,0.083168,7309
"10111100011010	",0.529513,0.0742,5768
"11010100101011	",0.554771,0.085827,7429
"11100101011001	",0.550638,0.098182,7355
"11011000101110	",0.547997,0.081472,7350
"11101011100100	",0.450473,0.08696,6751
"11010010111001	",0.599596,0.083265,7389
"10110100111100	",0.467329,0.0592,5214
"10111010101001	",0.547854,0.085291,5728
"11001010111100	",0.404524,0.086925,6098
"11011110001100	",0.407716,0.04422,6614
"11011101011000	",0.525658,0.098225,7309
"11010100110101	",0.617094,0.07515,7186
"10110101100110	",0.57174,0.078937,5670
"11110100101001	",0.649721,0.092244,7377
"11110100100101	",0.551121,0.063042,7309
"11110110000101	",0.671703,0.074169,7280
"11110010101100	",0.375947,0.087677,6796
"10101101011100	",0.465531,0.070696,4746
"11110010100110	",0.617678,0.096973,7304
"10101110011100	",0.40879,0.086804,4759
"10001001110111	",0.652667,0.066792,2052
"10111010010101	",0.608212,0.085254,5562
